Year,Short Title,Act No,URL
২০২৩,"বালুমহাল ও মাটি ব্যবস্থাপনা (সংশোধন) আইন, ২০২৩",৩৫,http://bdlaws.minlaw.gov.bd/act-print-1453.html
২০২৩,"ভূমি অপরাধ প্রতিরোধ ও প্রতিকার আইন, ২০২৩",৩৬,http://bdlaws.minlaw.gov.bd/act-print-1454.html
২০২৩,"ভূমি সংস্কার আইন, ২০২৩",৩৭,http://bdlaws.minlaw.gov.bd/act-print-1455.html
২০২৩,"জাতীয় সংসদ (সংরক্ষিত মহিলা আসন) নির্বাচন (সংশোধন) আইন, ২০২৩",৩৮,http://bdlaws.minlaw.gov.bd/act-print-1456.html
২০২৩,"সাইবার নিরাপত্তা আইন, ২০২৩ [রহিত]",৩৯,http://bdlaws.minlaw.gov.bd/act-print-1457.html
২০২৩,"জাতীয় পরিচয় নিবন্ধন আইন, ২০২৩",৪০,http://bdlaws.minlaw.gov.bd/act-print-1458.html
২০২৩,"বৈদেশিক কর্মসংস্থান ও অভিবাসী (সংশোধন) আইন, ২০২৩",৪১,http://bdlaws.minlaw.gov.bd/act-print-1459.html
২০২৩,"বাণিজ্য সংগঠন (সংশোধন) আইন, ২০২৩",৪২,http://bdlaws.minlaw.gov.bd/act-print-1460.html
২০২৩,"বাংলাদেশ অর্থনৈতিক অঞ্চল (সংশোধন) আইন, ২০২৩",৪৩,http://bdlaws.minlaw.gov.bd/act-print-1462.html
২০২৩,"জাতীয় প্রতিবন্ধী উন্নয়ন ফাউন্ডেশন আইন, ২০২৩",৪৪,http://bdlaws.minlaw.gov.bd/act-print-1463.html
২০২৩,"চিড়িয়াখানা আইন, ২০২৩",৪৫,http://bdlaws.minlaw.gov.bd/act-print-1465.html
২০২৩,"বাংলাদশে ডেইরি উন্নয়ন বোর্ড আইন, ২০২৩",৪৬,http://bdlaws.minlaw.gov.bd/act-print-1464.html
২০২৩,"বঙ্গবন্ধু শেখ মুজিব মেডিক্যাল বিশ্ববিদ্যালয় (সংশোধন) আইন, ২০২৩",৪৭,http://bdlaws.minlaw.gov.bd/act-print-1466.html
২০২৩,"সিলেট উন্নয়ন কর্তৃপক্ষ আইন, ২০২৩",৪৮,http://bdlaws.minlaw.gov.bd/act-print-1467.html
২০২৩,"সুরক্ষিত লেনদেন (অস্থাবর সম্পত্তি) আইন, ২০২৩",৪৯,http://bdlaws.minlaw.gov.bd/act-print-1468.html
২০২৩,"ঠাকুরগাঁও বিশ্ববিদ্যালয় আইন, ২০২৩",৫০,http://bdlaws.minlaw.gov.bd/act-print-1469.html
২০২৩,"[শরীয়তপুর কৃষি বিশ্ববিদ্যালয়] আইন, ২০২৩",৫১,http://bdlaws.minlaw.gov.bd/act-print-1470.html
২০২৩,"বাংলাদেশ চলচ্চিত্র সার্টিফিকেশন আইন, ২০২৩",৫২,http://bdlaws.minlaw.gov.bd/act-print-1471.html
২০২৩,"বাংলাদেশ পেটেন্ট আইন, ২০২৩",৫৩,http://bdlaws.minlaw.gov.bd/act-print-1472.html
২০২৩,"বাংলাদেশ ইনস্টিটিউট অব ম্যানেজমেন্ট আইন, ২০২৩",৫৪,http://bdlaws.minlaw.gov.bd/act-print-1473.html
২০২৩,"জেলা (পার্বত্য চট্টগ্রাম জেলাসমূহে বলবৎকরণ) আইন, ২০২৩",৫৫,http://bdlaws.minlaw.gov.bd/act-print-1474.html
২০২৩,"সিলেট মেডিকেল বিশ্ববিদ্যালয় (সংশোধন) আইন, ২০২৩",৫৬,http://bdlaws.minlaw.gov.bd/act-print-1475.html
২০২৩,"কাস্টমস আইন, ২০২৩",৫৭,http://bdlaws.minlaw.gov.bd/act-print-1476.html
২০২৩,"নিউ ডেভেলপমেন্ট ব্যাংক আইন, ২০২৩",৫৮,http://bdlaws.minlaw.gov.bd/act-print-1477.html
২০২৩,"ফাইন্যান্স কোম্পানি আইন, ২০২৩",৫৯,http://bdlaws.minlaw.gov.bd/act-print-1478.html
২০২৩,"[নারায়ণগঞ্জ বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়] আইন, ২০২৩",৬০,http://bdlaws.minlaw.gov.bd/act-print-1479.html
২০২৩,"লক্ষ্মীপুর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০২৩",৬১,http://bdlaws.minlaw.gov.bd/act-print-1480.html
২০২৩,"সাতক্ষীরা বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০২৩",৬২,http://bdlaws.minlaw.gov.bd/act-print-1481.html
২০২৩,"বাংলাদেশ হোমিওপ্যাথিক চিকিৎসা শিক্ষা আইন, ২০২৩",৬৩,http://bdlaws.minlaw.gov.bd/act-print-1482.html
২০২৩,"পরিত্যক্ত বাড়ি (সম্পূরক বিধানাবলি) আইন, ২০২৩",৬৪,http://bdlaws.minlaw.gov.bd/act-print-1483.html
২০২৩,"আনসার ব্যাটালিয়ন আইন, ২০২৩",৬৫,http://bdlaws.minlaw.gov.bd/act-print-1484.html
২০২৩,"বাংলাদেশ পুলিশ কল্যাণ তহবিল আইন, ২০২৩",৬৬,http://bdlaws.minlaw.gov.bd/act-print-1485.html
