Year,Short Title,Act No,URL
1975,"The Blind Relief (Donation of Eye) Act, 1975",XXV,http://bdlaws.minlaw.gov.bd/act-print-493.html
1975,"The Islamic Development Bank Act, 1975",XXVIII,http://bdlaws.minlaw.gov.bd/act-print-494.html
1975,"The Services (Reorganisation and Conditions) Act, 1975 [Repealed]",XXXII,http://bdlaws.minlaw.gov.bd/act-print-495.html
1975,"The Nationalised Banks (Transfer of Business) Act, 1975",XXXIV,http://bdlaws.minlaw.gov.bd/act-print-496.html
1975,"The Hundred-Taka Demonetised Notes (Mode of Payment and Recovery of Taxes) Act, 1975",XXXV,http://bdlaws.minlaw.gov.bd/act-print-497.html
1975,"The Jute Companies (Acquisition of Shares) Ordinance, 1975",XXXVI,http://bdlaws.minlaw.gov.bd/act-print-498.html
1975,"The Government-owned Newspapers (Management) Act, 1975",XLI,http://bdlaws.minlaw.gov.bd/act-print-499.html
1975,"The Appropriation Act, 1975",XLIV,http://bdlaws.minlaw.gov.bd/act-print-500.html
1975,"The Government of Bangladesh (Services) (Repeal) Ordinance, 1975",XLIV,http://bdlaws.minlaw.gov.bd/act-print-501.html
1975,"The District Administration (Repeal) Ordinance, 1975",XLV,http://bdlaws.minlaw.gov.bd/act-print-502.html
1975,"The Government Servants (Review of Penalties) Ordinance, 1975",XLVIII,http://bdlaws.minlaw.gov.bd/act-print-503.html
1975,"The Gandhi Ashram (Board of Trustees) Ordinance, 1975 [Repealed]",LI,http://bdlaws.minlaw.gov.bd/act-print-504.html
1975,"The Jatiya Rakkhi Bahini (Absorption in the Army) Ordinance, 1975",LII,http://bdlaws.minlaw.gov.bd/act-print-505.html
1975,"The Bidi Manufacture (Prohibition) Ordinance, 1975",LVII,http://bdlaws.minlaw.gov.bd/act-print-506.html
1975,"The Bangladesh Government Hats and Bazars (Management) (Repeal) Ordinance, 1975",LIX,http://bdlaws.minlaw.gov.bd/act-print-507.html
1975,"The Registration (Extension of Limitation) Ordinance, 1975",LX,http://bdlaws.minlaw.gov.bd/act-print-508.html
1975,"The Universities Laws Amendment Ordinance, 1975",LXII,http://bdlaws.minlaw.gov.bd/act-print-509.html
1976,"The Dhaka Metropolitan Police Ordinance, 1976",III,http://bdlaws.minlaw.gov.bd/act-print-511.html
1976,"The International Finance Corporation Ordinance, 1976 [Repealed]",XII,http://bdlaws.minlaw.gov.bd/act-print-512.html
1976,"The Pharmacy Ordinance, 1976",XIII,http://bdlaws.minlaw.gov.bd/act-print-513.html
1976,"The Delimitation of Constituencies Ordinance, 1976 [Repealed]",XV,http://bdlaws.minlaw.gov.bd/act-print-514.html
1976,"The Statutory Corporations (Delegation of Powers) (Repeal) Ordinance, 1976",XVI,http://bdlaws.minlaw.gov.bd/act-print-515.html
1976,"The Alienation of Land (Distressed Circumstances) (Restoration) Ordinance, 1976",XXVIII,http://bdlaws.minlaw.gov.bd/act-print-516.html
1976,"The Supreme Court Judges (Travelling Allowances) Ordinance, 1976 [Repealed]",XXX,http://bdlaws.minlaw.gov.bd/act-print-517.html
1976,"The Investment Corporation of Bangladesh Ordinance, 1976 [Repealed]",XL,http://bdlaws.minlaw.gov.bd/act-print-518.html
1976,"The Land Development Tax Ordinance, 1976",XLII,http://bdlaws.minlaw.gov.bd/act-print-519.html
1976,"The Appropriation Ordinance, 1976",XLIII,http://bdlaws.minlaw.gov.bd/act-print-520.html
1976,"The Appropriation (Railways) Ordinance, 1976",XLIV,http://bdlaws.minlaw.gov.bd/act-print-521.html
1976,"The Finance Ordinance, 1976",XLV,http://bdlaws.minlaw.gov.bd/act-print-522.html
1976,"The Appropriation (Supplementary) Ordinance, 1976",XLVI,http://bdlaws.minlaw.gov.bd/act-print-523.html
1976,"The Railway Nirapatta Bahini Ordinance, 1976 [Repealed]",XLVII,http://bdlaws.minlaw.gov.bd/act-print-524.html
1976,"The Bangladesh Jute Corporation (Repeal) Ordinance, 1976",XLIX,http://bdlaws.minlaw.gov.bd/act-print-525.html
1976,"The Newspapers (Annulment of Declaration) (Repeal) Ordinance, 1976",L,http://bdlaws.minlaw.gov.bd/act-print-526.html
